3404,Šarišské Michaľany,Šarišské Michaľany,082 22,56,5
3405,Šarišské Sokolovce,Šarišské Sokolovce,082 66,56,5
3406,Šarišský Štiavnik,Šarišský Štiavnik,090 42,65,5
3407,Šarkan,Šarkan,943 42,42,4
3408,Šarovce,Šarovce,935 52,30,4
3409,Šašová,Šašová,086 12,4,5
3410,Šášovské Podhradie,Šášovské Podhradie,965 01,78,1
3411,Šaštín,Šaštín,908 41,58,7
3412,Šaštín - Stráže,Šaštín - Stráže,908 41,58,7
3413,Šávoľ,Šávoľ,985 41,33,1
3414,Šebešťanová,Šebešťanová,017 04,48,6
3415,Šelpice,Šelpice,919 09,70,7
3416,Šemetkovce,Šemetkovce,090 03,65,5
3417,Šemša,Šemša,044 21,27,3
3418,Šenkvice,Šenkvice,900 81,44,2
3419,Šiatorská Bukovinka,Šiatorská Bukovinka,985 58,33,1
3420,Šiba,Šiba,086 22,4,5
3421,Šíd,Šíd,986 01,33,1
3422,Šimonovce,Šimonovce,980 03,53,1
3423,Šindliar,Šindliar,082 36,49,5
3424,Šintava,Šintava,925 51,16,7
3425,Šipice,Šipice,962 68,28,1
3426,Šípkov,Šípkov,956 53,1,6
3427,Šípkové,Šípkové,922 03,45,7
3428,Šipošovské Kračany,Šipošovské Kračany,930 03,15,7
3429,Širákov,Širákov,991 27,73,1
3430,Širkovce,Širkovce,980 02,53,1
3431,Široká,Široká,027 41,14,8
3432,Široké,Široké,082 37,49,5
3433,Šišov,Šišov,956 38,1,6
3434,Šivetice,Šivetice,049 14,52,1
3435,Škoruby,Škoruby,013 54,11,8
3436,Škrabáka,Škrabáka,022 04,12,8
3437,Škriavnik,Škriavnik,991 25,73,1
3438,Škrípov,Škrípov,972 28,50,6
3439,Šmigovec,Šmigovec,067 73,60,5
3440,Šoltýska,Šoltýska,985 07,46,1
3441,Šopora,Šopora,022 01,12,8
3442,Šoporňa,Šoporňa,925 52,16,7
3443,Špačince,Špačince,919 51,70,7
3444,Špania Dolina,Špania Dolina,974 01,2,1
3445,Španie Pole,Španie Pole,980 23,53,1
3446,Šrobárová,Šrobárová,946 32,22,4
3447,Štále,Štále,968 01,77,1
3448,Štefan,Štefan,941 37,42,4
3449,Štefanov,Štefanov,906 45,58,7
3450,Štefanov nad Oravou,Štefanov nad Oravou,027 44,72,8
3451,Štefanová,Štefanová,900 86,44,2
3452,Štefanovce,Štefanovce,082 35,49,5
3453,Štefanovce,Štefanovce,094 01,74,5
3454,Štefanovičová,Štefanovičová,951 15,40,4
3455,Štefanská Huta,Štefanská Huta,053 51,17,3
3456,Štefultov,Štefultov,969 01,3,1
3457,Štefurov,Štefurov,090 42,65,5
3458,Šterusy,Šterusy,922 03,45,7
3459,Štiavnické Bane,Štiavnické Bane,969 81,3,1
3460,Štiavnička,Štiavnička,034 01,55,8
3461,Štiavnička,Štiavnička,976 81,2,1
3462,Štiavnik,Štiavnik,013 55,11,8
3463,Štiefleje,Štiefleje,972 48,50,6
3464,Štitáre,Štitáre,951 01,40,4
3465,Štítnik,Štítnik,049 32,54,3
3466,Štoliansko,Štoliansko,962 05,13,1
3467,Štós,Štós,044 26,27,3
3468,Štós - kúpele,Štós - kúpele,044 26,27,3
3469,Štôla,Štôla,059 37,47,5
3470,Štrba,Štrba,059 38,47,5
3471,Štrbské Pleso,Štrbské Pleso,059 85,47,5
3472,Štrkovec,Štrkovec,925 52,16,7
3473,Štrkovec,Štrkovec,980 45,53,1
3474,Štubne,Štubne,976 02,2,1
3475,Štúrová,Štúrová,946 13,22,4
3476,Štúrovo,Štúrovo,,42,4
3477,Štvrtok,Štvrtok,913 05,69,6
3478,Štvrtok na Ostrove,Štvrtok na Ostrove,930 40,15,7
3479,Šuja,Šuja,015 01,79,8
3480,Šuľa,Šuľa,991 01,73,1
3481,Šuľany,Šuľany,930 33,15,7
3482,Šulekovo,Šulekovo,920 03,18,7
3483,Šumiac,Šumiac,976 71,10,1
3484,Šuňava,Šuňava,059 39,47,5
3485,Šurany,Šurany,942 01,42,4
3486,Šurianky,Šurianky,951 26,40,4
3487,Šurice,Šurice,980 33,33,1
3488,Šúrovce,Šúrovce,919 25,70,7
3489,Šutovce,Šutovce,972 01,50,6
3490,Šútovo,Šútovo,038 54,35,8
3491,Švábolka,Švábolka,976 69,10,1
3492,Švábovce,Švábovce,059 12,47,5
3493,Švedlár,Švedlár,053 34,17,3
3494,Švošov,Švošov,034 91,55,8
3495,Švrčkov Jarok,Švrčkov Jarok,906 05,58,7
3496,Ťahyňa,Ťahyňa,072 14,37,3
3497,Tachty,Tachty,980 34,53,1
3498,Tajná,Tajná,952 01,40,4
3499,Tajov,Tajov,976 34,2,1
3500,Taľka,Taľka,082 12,49,5
3501,Tanečník,Tanečník,029 57,39,8
3502,Ťapešovo,Ťapešovo,029 51,39,8
3503,Ťapkové,Ťapkové,922 08,45,7
3504,Tarnov,Tarnov,086 01,4,5
3505,Tašuľa,Tašuľa,072 52,61,3
3506,Tatranská Javorina,Tatranská Javorina,059 56,47,5
3507,Tatranská Kotlina,Tatranská Kotlina,059 54,47,5
3508,Tatranská Lesná,Tatranská Lesná,059 60,47,5
3509,Tatranská Lomnica,Tatranská Lomnica,059 60,47,5
3510,Tatranská Polianka,Tatranská Polianka,062 01,47,5
3511,Tatranská Štrba,Tatranská Štrba,059 41,47,5
3512,Tatranské Matliare,Tatranské Matliare,059 60,47,5
3513,Tatranské Zruby,Tatranské Zruby,062 01,47,5
3514,Tehla,Tehla,935 35,30,4
3515,Tekolďany,Tekolďany,920 62,18,7
3516,Tekovská Breznica,Tekovská Breznica,966 52,77,1
3517,Tekovská Nová Ves,Tekovská Nová Ves,935 25,30,4
3518,Tekovské Lužany,Tekovské Lužany,935 41,30,4
3519,Tekovské Nemce,Tekovské Nemce,966 54,75,4
3520,Tekovský Hrádok,Tekovský Hrádok,935 51,30,4
3521,Telgárt,Telgárt,976 73,10,1
3522,Telince,Telince,951 61,40,4
3523,Temeš,Temeš,972 29,50,6
3524,Teplá,Teplá,969 82,3,1
3525,Tepličany,Tepličany,044 31,27,3
3526,Teplička,Teplička,052 01,62,3
3527,Teplička nad Váhom,Teplička nad Váhom,013 01,79,8
3528,Tepličky,Tepličky,920 66,18,7
3529,Teplý Vrch,Teplý Vrch,980 23,53,1
3530,Terany,Terany,962 68,28,1
3531,Terchová,Terchová,013 06,79,8
3532,Teriakovce,Teriakovce,080 05,49,5
3533,Terňa,Terňa,082 67,49,5
3534,Tesáre,Tesáre,956 21,67,4
3535,Tesáre nad Žitavou,Tesáre nad Žitavou,951 76,75,4
3536,Tesárske Mlyňany,Tesárske Mlyňany,951 76,75,4
3537,Tešedíkovo,Tešedíkovo,925 82,66,4
3538,Tešmák,Tešmák,936 01,30,4
3539,Tiba,Tiba,049 12,54,3
3540,Tibava,Tibava,073 01,61,3
3541,Tichá Voda,Tichá Voda,053 33,17,3
3542,Tichý Potok,Tichý Potok,082 74,56,5
3543,Timoradza,Timoradza,956 52,1,6
3544,Tisinec,Tisinec,091 01,64,5
3545,Tisovec,Tisovec,980 61,53,1
3546,Tlmače,Tlmače,935 21,30,4
3547,Tlstá Hora,Tlstá Hora,018 54,20,6
3548,Töböréte,Töböréte,929 01,15,7
3549,Točnica,Točnica,985 22,33,1
3550,Tokajík,Tokajík,090 34,64,5
3551,Tomášikovo,Tomášikovo,925 04,16,7
3552,Tomášov,Tomášov,900 44,57,2
3553,Tomášovce,Tomášovce,980 21,53,1
3554,Tomášovce,Tomášovce,985 56,33,1
3555,Tomčany,Tomčany,036 01,35,8
3556,Tonkovce,Tonkovce,930 38,15,7
3557,Topoľa,Topoľa,067 65,60,5
3558,Topoľany,Topoľany,071 01,37,3
3559,Topoľčany,Topoľčany,,67,4
3560,Topoľčianky,Topoľčianky,951 93,75,4
3561,Topolecká,Topolecká,916 01,41,6
3562,Topoľnica,Topoľnica,925 92,16,7
3563,Topoľníky,Topoľníky,930 11,15,7
3564,Topoľovka,Topoľovka,067 45,19,5
3565,Toporec,Toporec,059 95,21,5
3566,Tornaľa,Tornaľa,982 01,52,1
3567,Torysa,Torysa,082 76,56,5
3568,Torysky,Torysky,053 71,31,5
3569,Tovarné,Tovarné,094 01,74,5
3570,Tovarnianska Polianka,Tovarnian.Polianka,094 01,74,5
3571,Tovarníky,Tovarníky,955 01,67,4
3572,Tôň,Tôň,946 15,22,4
3573,Trakovice,Trakovice,919 33,18,7
3574,Trávnica,Trávnica,941 46,42,4
3575,Trávnik,Trávnik,946 19,22,4
3576,Trebatice,Trebatice,922 10,45,7
3577,Trebejov,Trebejov,044 81,27,3
3578,Trebeľovce,Trebeľovce,985 31,33,1
3579,Trebichava,Trebichava,956 53,1,6
3580,Trebišov,Trebišov,075 01,68,3
3581,Trebostovo,Trebostovo,038 41,35,8
3582,Trebušovce,Trebušovce,991 27,73,1
3583,Trenč,Trenč,985 32,33,1
3584,Trenčianska Teplá,Trenčianska Teplá,914 01,69,6
3585,Trenčianska Turná,Trenčianska Turná,913 21,69,6
3586,Trenčianska Závada,Trenčianska Závada,914 41,69,6
3587,Trenčianske Bohuslavice,Trenč.Bohuslavice,913 07,41,6
3588,Trenčianske Jastrabie,Trenč.Jastrabie,913 22,69,6
3589,Trenčianske Mitice,Trenčianske Mitice,913 22,69,6
3590,Trenčianske Stankovce,Trenč.Stankovce,913 11,69,6
3591,Trenčianske Teplice,Trenčianske Teplice,914 51,69,6
3592,Trenčín,Trenčín,,69,6
3593,Trhová Hradská,Trhová Hradská,930 13,15,7
3594,Trhovište,Trhovište,072 04,37,3
3595,Trhyňa,Trhyňa,937 01,30,4
3596,Trnava,Trnava,,70,7
3597,Trnavá Hora,Trnavá Hora,966 11,78,1
3598,Trnava pri Laborci,Trnava pri Laborci,072 31,37,3
3599,Trnávka,Trnávka,078 01,68,3
3600,Trnávka,Trnávka,913 33,69,6
3601,Trnávka,Trnávka,930 32,15,7
3602,Tŕnie,Tŕnie,962 34,76,1
3603,Trnkov,Trnkov,082 12,49,5
3604,Trnové,Trnové,010 01,79,8
3605,Trnovec,Trnovec,908 51,59,7
3606,Trnovec nad Váhom,Trnovec nad Váhom,925 71,66,4
3607,Trnovo,Trnovo,038 41,35,8
3608,Tročany,Tročany,086 41,4,5
3609,Trojačka,Trojačka,023 56,12,8
3610,Trpín,Trpín,962 44,28,1
3611,Trsťany,Trsťany,044 45,27,3
3612,Trsťany,Trsťany,053 63,62,3
3613,Trstená,Trstená,028 01,72,8
3614,Trstená na Ostrove,Trstená na Ostrove,930 04,15,7
3615,Trstené,Trstené,032 21,32,8
3616,Trstené pri Hornáde,Trstené pri Hornáde,044 11,27,3
3617,Trstice,Trstice,925 42,16,7
3618,Tŕstie,Tŕstie,018 22,48,6
3619,Trstín,Trstín,919 05,70,7
3620,Trubín,Trubín,966 23,78,1
3621,Tuhár,Tuhár,985 12,33,1
3622,Tuhrina,Tuhrina,082 07,49,5
3623,Tuchyňa,Tuchyňa,018 55,20,6
3624,Tulčík,Tulčík,082 13,49,5
3625,Tunežice,Tunežice,018 63,20,6
3626,Tupá,Tupá,935 84,30,4
3627,Turá,Turá,935 51,30,4
3628,Turá Lúka,Turá Lúka,907 03,38,6
3629,Turany,Turany,038 53,35,8
3630,Turany nad Ondavou,Turany nad Ondavou,090 33,64,5
3631,Turcovce,Turcovce,067 23,19,5
3632,Turček,Turček,038 48,71,8
3633,Turčianky,Turčianky,958 44,43,6
3634,Turčianska Štiavnička,Turč.Štiavnička,038 51,35,8
3635,Turčianske Jaseno,Turčianske Jaseno,038 02,35,8
3636,Turčianske Kľačany,Turčianske Kľačany,038 61,35,8
3637,Turčianske Teplice,Turčianske Teplice,039 01,71,8
3638,Turčiansky Ďur,Turčiansky Ďur,038 43,35,8
3639,Turčiansky Michal,Turčiansky Michal,039 01,71,8
3640,Turčiansky Peter,Turčiansky Peter,038 41,35,8
3641,Turčok,Turčok,049 18,52,1
3642,Turecká,Turecká,976 02,2,1
3643,Tureň,Tureň,903 01,57,2
3644,Turíčky,Turíčky,985 22,46,1
3645,Turie,Turie,013 12,79,8
3646,Turík,Turík,034 83,55,8
3647,Turkov,Turkov,023 54,12,8
3648,Turňa nad Bodvou,Turňa nad Bodvou,044 02,27,3
3649,Turnianska Nová Ves,Turnianska Nová Ves,044 02,27,3
3650,Turová,Turová,962 34,76,1
3651,Turzovka,Turzovka,023 54,12,8
3652,Tušice,Tušice,072 02,37,3
3653,Tušická Nová Ves,Tušická Nová Ves,072 02,37,3
3654,Tužina,Tužina,972 14,50,6
3655,Tvarožná,Tvarožná,032 23,32,8
3656,Tvarožná,Tvarožná,059 71,21,5
3657,Tvrdomestice,Tvrdomestice,956 22,67,4
3658,Tvrdošín,Tvrdošín,027 44,72,8
3659,Tvrdošovce,Tvrdošovce,941 10,42,4
3660,U Hluška,U Hluška,022 01,12,8
3661,U Holých,U Holých,023 11,12,8
3662,U Kľukov,U Kľukov,023 11,12,8
3663,U Kordišov,U Kordišov,023 11,12,8
3664,U Polievkov,U Polievkov,023 11,12,8
3665,U Rulcov,U Rulcov,023 11,12,8
3666,U Siheľnika,U Siheľnika,022 01,12,8
3667,Ubľa,Ubľa,067 73,60,5
3668,Úbrež,Úbrež,072 42,61,3
3669,Udavské,Udavské,067 31,19,5
3670,Uderiná,Uderiná,985 54,33,1
3671,Udiča,Udiča,018 01,48,6
3672,Udička,Udička,018 03,48,6
3673,Údol,Údol,065 45,63,5
3674,Uhliská,Uhliská,935 05,30,4
3675,Úhorná,Úhorná,055 66,17,3
3676,Uhorská Ves,Uhorská Ves,032 03,32,8
3677,Uhorské,Uhorské,985 25,46,1
3678,Uhrovec,Uhrovec,956 41,1,6
3679,Uhrovské Podhradie,Uhrovské Podhradie,956 41,1,6
3680,Újazd,Újazd,913 31,69,6
3681,Uľanka,Uľanka,974 01,2,1
3682,Úľany nad Žitavou,Úľany nad Žitavou,941 03,42,4
3683,Ulič,Ulič,067 67,60,5
3684,Uličské Krivé,Uličské Krivé,067 67,60,5
3685,Uloža,Uloža,053 71,31,5
3686,Uňatín,Uňatín,962 41,28,1
3687,Unín,Unín,908 46,59,7
3688,Upohlav,Upohlav,018 01,48,6
3689,Úpor,Úpor,076 16,68,3
3690,Urmince,Urmince,956 02,67,4
3691,Ústie nad Priehradou,Ústie nad Priehradou,028 01,72,8
3692,Úsvit,Úsvit,059 11,47,5
3693,Utekáč,Utekáč,985 06,46,1
3694,Uzovce,Uzovce,082 66,56,5
3695,Uzovská Panica,Uzovská Panica,980 22,53,1
3696,Uzovské Pekľany,Uzovské Pekľany,082 63,56,5
3697,Uzovský Šalgov,Uzovský Šalgov,082 61,56,5
3698,Vaďovce,Vaďovce,916 13,41,6
3699,Vagrinec,Vagrinec,090 03,65,5
3700,Váhovce,Váhovce,925 62,16,7
3701,Vajka nad Žitavou,Vajka nad Žitavou,951 88,40,4
3702,Vajkovce,Vajkovce,044 43,27,3
3703,Vajsková,Vajsková,976 98,10,1
3704,Valaliky,Valaliky,044 13,27,3
3705,Valaská,Valaská,976 46,10,1
3706,Valaská Belá,Valaská Belá,972 28,50,6
3707,Valaská Dubová,Valaská Dubová,034 96,55,8
3708,Valaškovce,Valaškovce,066 01,19,5
3709,Valča,Valča,038 35,35,8
3710,Valentová,Valentová,038 43,35,8
3711,Valentová,Valentová,976 02,2,1
3712,Valentovce,Valentovce,067 01,36,5
3713,Valice,Valice,982 52,53,1
3714,Valkovce,Valkovce,090 42,65,5
3715,Vaľkovňa,Vaľkovňa,976 69,10,1
3716,Vaľkovo,Vaľkovo,985 03,46,1
3717,Vaniškovce,Vaniškovce,086 41,4,5
3718,Vaňovka,Vaňovka,029 52,39,8
3719,Vápeník,Vápeník,090 02,65,5
3720,Varadka,Varadka,086 36,4,5
3721,Varechovce,Varechovce,090 23,64,5
3722,Varhaňovce,Varhaňovce,082 05,49,5
3723,Varín,Varín,013 03,79,8
3724,Varov Šúr,Varov Šúr,919 25,70,7
3725,Vasiľov,Vasiľov,029 51,39,8
3726,Vavrečka,Vavrečka,029 01,39,8
3727,Vavrinec,Vavrinec,094 31,74,5
3728,Vavrišovo,Vavrišovo,032 42,32,8
3729,Važec,Važec,032 61,32,8
3730,Včeláre,Včeláre,044 02,27,3
3731,Včelince,Včelince,980 50,53,1
3732,Včelinec,Včelinec,979 01,53,1
3733,Véč,Véč,076 35,68,3
3734,Večelkov,Večelkov,980 34,53,1
3735,Vechec,Vechec,094 12,74,5
3736,Vék,Vék,947 01,22,4
3737,Veľaty,Veľaty,076 15,68,3
3738,Velčice,Velčice,913 04,69,6
3739,Velčice,Velčice,951 71,75,4
3740,Veličná,Veličná,027 54,14,8
3741,Veľká,Veľká,058 01,47,5
3742,Veľká Bara,Veľká Bara,076 32,68,3
3743,Veľká Budafa,Veľká Budafa,930 34,15,7
3744,Veľká Bytča,Veľká Bytča,014 01,11,8
3745,Veľká Čalomija,Veľká Čalomija,991 09,73,1
3746,Veľká Čausa,Veľká Čausa,971 01,50,6
3747,Veľká Čierna,Veľká Čierna,015 01,79,8
3748,Veľká Dolina,Veľká Dolina,951 15,40,4
3749,Veľká Dolina,Veľká Dolina,985 53,33,1
3750,Veľká Franková,Veľká Franková,059 78,21,5
3751,Veľká Gúta,Veľká Gúta,946 03,22,4
3752,Veľká Hradná,Veľká Hradná,913 24,69,6
3753,Veľká Ida,Veľká Ida,044 55,27,3
3754,Veľká Lehota,Veľká Lehota,966 41,77,1
3755,Veľká Lehota,Veľká Lehota,972 42,50,6
3756,Veľká Lesná,Veľká Lesná,065 34,63,5
3757,Veľká Lodina,Veľká Lodina,044 81,27,3
3758,Veľká Lomnica,Veľká Lomnica,059 52,21,5
3759,Veľká Lúč,Veľká Lúč,930 03,15,7
3760,Veľká Lúka,Veľká Lúka,962 31,76,1
3761,Veľká Mača,Veľká Mača,925 32,16,7
3762,Veľká Maňa,Veľká Maňa,941 45,42,4
3763,Veľká nad Ipľom,Veľká nad Ipľom,985 32,33,1
3764,Veľká Paka,Veľká Paka,930 51,15,7
3765,Veľká Suchá,Veľká Suchá,980 13,46,1
3766,Veľká Tŕňa,Veľká Tŕňa,076 82,68,3
3767,Veľká Ves,Veľká Ves,951 13,40,4
3768,Veľká Ves,Veľká Ves,985 01,46,1
3769,Veľká Ves nad Ipľom,Veľká Ves nad Ipľom,991 10,73,1
3770,Veľké Bedzany,Veľké Bedzany,955 01,67,4
3771,Veľké Bielice,Veľké Bielice,958 04,43,6
3772,Veľké Bierovce,Veľké Bierovce,913 11,69,6
3773,Veľké Blahovo,Veľké Blahovo,930 01,15,7
3774,Veľké Borové,Veľké Borové,027 32,32,8
3775,Veľké Dálovce,Veľké Dálovce,985 32,33,1
3776,Veľké Dravce,Veľké Dravce,985 42,33,1
3777,Veľké Držkovce,Veľké Držkovce,956 54,1,6
3778,Veľké Dvorany,Veľké Dvorany,956 01,67,4
3779,Veľké Dvorníky,Veľké Dvorníky,929 01,15,7
3780,Veľké Hoste,Veľké Hoste,956 38,1,6
3781,Veľké Chlievany,Veľké Chlievany,956 55,1,6
3782,Veľké Chyndice,Veľké Chyndice,951 54,40,4
3783,Veľké Kapušany,Veľké Kapušany,079 01,37,3
3784,Veľké Kosihy,Veľké Kosihy,946 21,22,4
3785,Veľké Kostoľany,Veľké Kostoľany,922 07,45,7
3786,Veľké Košecké Podhradie,Veľké Košecké Podhra,018 31,20,6
3787,Veľké Kozmálovce,Veľké Kozmálovce,935 21,30,4
3788,Veľké Krškany,Veľké Krškany,934 01,30,4
3789,Veľké Kršteňany,Veľké Kršteňany,958 03,43,6
3790,Veľké Leváre,Veľké Leváre,908 73,34,2
3791,Veľké Lovce,Veľké Lovce,941 42,42,4
3792,Veľké Ludince,Veľké Ludince,935 65,30,4
3793,Veľké Orvište,Veľké Orvište,922 01,45,7
3794,Veľké Ostratice,Veľké Ostratice,956 34,43,6
3795,Veľké Ozorovce,Veľké Ozorovce,078 01,68,3
3796,Veľké Pole,Veľké Pole,966 74,77,1
3797,Veľké Raškovce,Veľké Raškovce,076 75,37,3
3798,Veľké Revištia,Veľké Revištia,072 43,61,3
3799,Veľké Ripňany,Veľké Ripňany,956 07,67,4
3800,Veľké Rovné,Veľké Rovné,013 62,11,8
3801,Veľké Slemence,Veľké Slemence,076 77,37,3
3802,Veľké Stankovce,Veľké Stankovce,913 11,69,6
3803,Veľké Straciny,Veľké Straciny,990 01,73,1
3804,Veľké Teriakovce,Veľké Teriakovce,980 51,53,1
3805,Veľké Trakany,Veľké Trakany,076 42,68,3
3806,Veľké Turovce,Veľké Turovce,935 81,30,4
3807,Veľké Uherce,Veľké Uherce,958 41,43,6
3808,Veľké Úľany,Veľké Úľany,925 22,16,7
3809,Veľké Vozokany,Veľké Vozokany,951 82,75,4
3810,Veľké Zalužice,Veľké Zalužice,072 34,37,3
3811,Veľké Zálužie,Veľké Zálužie,951 35,40,4
3812,Veľké Zlievce,Veľké Zlievce,991 23,73,1
3813,Veľkrop,Veľkrop,091 01,64,5
3814,Veľký Báb,Veľký Báb,951 34,40,4
3815,Veľký Biel,Veľký Biel,900 24,57,2
3816,Veľký Blh,Veľký Blh,980 22,53,1
3817,Veľký Bysterec,Veľký Bysterec,026 01,14,8
3818,Veľký Cetín,Veľký Cetín,951 05,40,4
3819,Veľký Čepčín,Veľký Čepčín,038 45,71,8
3820,Veľký Ďur,Veľký Ďur,935 34,30,4
3821,Veľký Dvor,Veľký Dvor,937 01,30,4
3822,Veľký Folkmar,Veľký Folkmar,055 51,17,3
3823,Veľký Grob,Veľký Grob,925 27,16,7
3824,Veľký Harčáš,Veľký Harčáš,945 01,22,4
3825,Veľký Horeš,Veľký Horeš,076 52,68,3
3826,Veľký Kamenec,Veľký Kamenec,076 36,68,3
3827,Veľký Klíž,Veľký Klíž,958 45,43,6
3828,Veľký Kolačín,Veľký Kolačín,018 51,20,6
3829,Veľký Krtíš,Veľký Krtíš,990 01,73,1
3830,Veľký Kýr,Veľký Kýr,941 07,42,4
3831,Veľký Lapáš,Veľký Lapáš,951 04,40,4
3832,Veľký Lég,Veľký Lég,930 37,15,7
3833,Veľký Lél,Veľký Lél,946 12,22,4
3834,Veľký Lipník,Veľký Lipník,065 33,63,5
3835,Veľký Lom,Veľký Lom,991 03,73,1
3836,Veľký Meder,Veľký Meder,932 01,15,7
3837,Veľký Ostrov,Veľký Ostrov,946 03,22,4
3838,Veľký Pesek,Veľký Pesek,937 01,30,4
3839,Veľký Ruskov,Veľký Ruskov,075 01,68,3
3840,Veľký Slavkov,Veľký Slavkov,059 91,47,5
3841,Veľký Slivník,Veľký Slivník,082 67,49,5
3842,Veľký Šariš,Veľký Šariš,082 21,49,5
3843,Veľopolie,Veľopolie,067 31,19,5
3844,Velušovce,Velušovce,955 01,67,4
3845,Vernár,Vernár,059 17,47,5
3846,Veselá,Veselá,935 52,30,4
3847,Veselé,Veselé,922 08,45,7
3848,Veterná Poruba,Veterná Poruba,031 04,32,8
3849,Vidiná,Vidiná,985 59,33,1
3850,Vidov Vrch,Vidov Vrch,962 63,76,1
3851,Vidová,Vidová,049 11,54,3
3852,Vidovany,Vidovany,908 62,59,7
3853,Vieska,Vieska,908 63,59,7
3854,Vieska,Vieska,916 26,41,6
3855,Vieska,Vieska,930 02,15,7
3856,Vieska,Vieska,965 01,78,1
3857,Vieska,Vieska,972 45,50,6
3858,Vieska,Vieska,991 02,73,1
3859,Vieska - Bezdedov,Vieska - Bezdedov,020 01,51,6
3860,Vieska nad Blhom,Vieska nad Blhom,980 21,53,1
3861,Vieska nad Žitavou,Vieska nad Žitavou,951 52,75,4
3862,Vígľaš,Vígľaš,962 02,13,1
3863,Vígľašská Huta,Vígľašská Huta,962 25,13,1
3864,Vikartovce,Vikartovce,059 19,47,5
3865,Vinica,Vinica,991 28,73,1
3866,Vinice,Vinice,979 01,53,1
3867,Viničky,Viničky,076 31,68,3
3868,Viničné,Viničné,900 23,44,2
3869,Vinné,Vinné,072 31,37,3
3870,Vinodol,Vinodol,951 06,40,4
3871,Vinohrádok,Vinohrádok,901 01,34,2
3872,Vinohrady nad Váhom,Vinohrady nad Váhom,925 55,16,7
3873,Vinosady,Vinosady,902 01,44,2
3874,Violín,Violín,946 02,22,4
3875,Virt,Virt,946 38,22,4
3876,Vislanka,Vislanka,065 41,63,5
3877,Vislava,Vislava,090 21,64,5
3878,Visolaje,Visolaje,018 61,51,6
3879,Višňov,Višňov,076 61,68,3
3880,Višňové,Višňové,013 23,79,8
3881,Višňové,Višňové,013 55,11,8
3882,Višňové,Višňové,916 16,41,6
3883,Višňové,Višňové,982 62,52,1
3884,Vištuk,Vištuk,900 85,44,2
3885,Vitálišovce,Vitálišovce,031 04,32,8
3886,Vitanová,Vitanová,027 12,72,8
3887,Víťaz,Víťaz,082 38,49,5
3888,Víťazovce,Víťazovce,067 24,19,5
3889,Vítkovce,Vítkovce,053 63,62,3
3890,Vlača,Vlača,094 31,74,5
3891,Vladiča,Vladiča,090 23,64,5
3892,Vlachovo,Vlachovo,049 24,54,3
3893,Vlachy,Vlachy,032 13,32,8
3894,Vlašky,Vlašky,032 13,32,8
3895,Vlčany,Vlčany,925 84,66,4
3896,Vlčí Vrch,Vlčí Vrch,913 33,69,6
3897,Vlčkovany,Vlčkovany,908 62,59,7
3898,Vlčkovce,Vlčkovce,919 23,70,7
3899,Vlčkovo,Vlčkovo,957 03,1,6
3900,Vlčovo,Vlčovo,985 26,46,1
3901,Vlkanová,Vlkanová,976 31,2,1
3902,Vlkanovo,Vlkanovo,946 54,22,4
3903,Vlkas,Vlkas,941 44,42,4
3904,Vlkolínec,Vlkolínec,034 03,55,8
3905,Vlkov,Vlkov,018 03,48,6
3906,Vlková,Vlková,059 72,21,5
3907,Vlkovce,Vlkovce,059 71,21,5
3908,Vlky,Vlky,900 44,57,2
3909,Vlkyňa,Vlkyňa,980 44,53,1
3910,Voderady,Voderady,919 42,70,7
3911,Vojany,Vojany,076 72,37,3
3912,Vojčice,Vojčice,076 22,68,3
3913,Vojka,Vojka,076 83,68,3
3914,Vojka nad Dunajom,Vojka nad Dunajom,930 31,15,7
3915,Vojkovce,Vojkovce,053 61,62,3
3916,Vojňany,Vojňany,059 02,21,5
3917,Vojnatina,Vojnatina,072 61,61,3
3918,Vojtechovce,Vojtechovce,930 38,15,7
3919,Vojtovce,Vojtovce,091 01,64,5
3920,Vojty,Vojty,022 01,12,8
3921,Voľa,Voľa,072 21,37,3
3922,Volica,Volica,067 01,36,5
3923,Volkovce,Volkovce,951 87,75,4
3924,Voznica,Voznica,966 81,77,1
3925,Vozokany,Vozokany,925 05,16,7
3926,Vozokany,Vozokany,956 05,67,4
3927,Vozokany nad Hronom,Vozokany nad Hronom,935 61,30,4
3928,Vráble,Vráble,952 01,40,4
3929,Vrádište,Vrádište,908 49,59,7
3930,Vrakúň,Vrakúň,930 25,15,7
3931,Vranie,Vranie,010 14,79,8
3932,Vranov,Vranov,093 01,74,5
3933,Vranov nad Topľou,Vranov nad Topľou,,74,5
3934,Vrbany,Vrbany,972 24,50,6
3935,Vrbina,Vrbina,930 08,15,7
3936,Vrbnica,Vrbnica,072 16,37,3
3937,Vrbov,Vrbov,059 72,21,5
3938,Vrbová nad Váhom,Vrbová nad Váhom,945 01,22,4
3939,Vrbovce,Vrbovce,906 06,38,6
3940,Vrbovce nad Rimavou,Vrbovce nad Rimavou,980 52,53,1
3941,Vrbové,Vrbové,922 03,45,7
3942,Vŕbovec,Vŕbovec,071 01,37,3
3943,Vrbovka,Vrbovka,991 06,73,1
3944,Vrchdobroč,Vrchdobroč,962 05,13,1
3945,Vrchpredmier,Vrchpredmier,023 22,12,8
3946,Vrchrieka,Vrchrieka,023 55,12,8
3947,Vrchslatina,Vrchslatina,976 53,10,1
